customer_id,signup_date,age,gender,country,segment,is_churned,lifetime_value,email_opt_in,has_app,username,email,password
C07266,4/24/2022,21,M,US,Regular,0,774.95,1,1,user_c07266,user_c07266@gmail.com,07267BpQKbA
C07267,4/19/2022,58,M,US,Regular,0,630.95,0,0,user_c07267,user_c07267@gmail.com,07268YgzUIj
C07268,4/4/2021,34,M,US,VIP,0,5705.61,1,0,user_c07268,user_c07268@gmail.com,07269sKELOp
C07269,4/21/2024,36,M,IN,Regular,0,1628.68,0,1,user_c07269,user_c07269@gmail.com,07270NMW4WI
C07270,2/4/2020,26,M,UK,VIP,0,4376.02,1,1,user_c07270,user_c07270@gmail.com,07271YQeAgw
C07271,3/20/2022,37,M,US,VIP,0,3932.53,1,0,user_c07271,user_c07271@gmail.com,072723oR8Gf
C07272,6/16/2024,55,F,US,Budget Shopper,0,651.06,1,0,user_c07272,user_c07272@gmail.com,07273gz5YGP
C07273,11/25/2022,38,F,US,Budget Shopper,0,514.19,0,0,user_c07273,user_c07273@gmail.com,07274mSDfbp
C07274,3/26/2022,47,M,US,Premium,0,3152.62,1,1,user_c07274,user_c07274@gmail.com,07275bFZnEi
C07275,2/2/2022,35,M,JP,Premium,0,1814.49,0,0,user_c07275,user_c07275@gmail.com,07276ydESkX
C07276,3/15/2023,22,M,DE,Regular,0,1279.46,1,0,user_c07276,user_c07276@gmail.com,072771Xa8gr
C07277,2/26/2023,26,M,DE,Premium,0,3489.11,0,1,user_c07277,user_c07277@gmail.com,07278INB0E9
C07278,6/29/2023,21,Prefer not to say,UK,Regular,0,811.27,1,1,user_c07278,user_c07278@gmail.com,07279J5TbJ5
C07279,12/20/2022,37,M,UK,Premium,0,2207.54,0,0,user_c07279,user_c07279@gmail.com,07280iyUrKn
C07280,12/6/2021,49,F,AU,Premium,0,2183.05,1,1,user_c07280,user_c07280@gmail.com,07281hihszY
C07281,9/14/2023,36,F,US,Budget Shopper,0,593.69,0,1,user_c07281,user_c07281@gmail.com,07282mLXtYX
C07282,1/22/2024,31,F,DE,Budget Shopper,1,657.58,1,1,user_c07282,user_c07282@gmail.com,07283CzluPr
C07283,9/28/2021,25,F,CA,Budget Shopper,1,414.78,0,1,user_c07283,user_c07283@gmail.com,072841jVL1O
C07284,1/1/2023,39,F,US,VIP,0,8122.57,1,1,user_c07284,user_c07284@gmail.com,07285ky1Ssw
C07285,5/26/2022,20,F,US,VIP,0,5070.6,0,0,user_c07285,user_c07285@gmail.com,07286Wzn60m
C07286,7/18/2021,21,M,IN,Premium,0,2059.41,1,0,user_c07286,user_c07286@gmail.com,07287MgDiV7
C07287,9/15/2023,45,F,JP,Budget Shopper,0,678.46,1,0,user_c07287,user_c07287@gmail.com,07288L3ZLO5
C07288,8/4/2021,31,M,US,Regular,1,1138.52,1,1,user_c07288,user_c07288@gmail.com,07289tanz0K
C07289,6/11/2023,31,M,US,Budget Shopper,0,452.97,1,0,user_c07289,user_c07289@gmail.com,07290qG2QfQ
C07290,1/6/2023,32,F,DE,Regular,0,950.85,1,1,user_c07290,user_c07290@gmail.com,07291hlPAS6
C07291,2/8/2024,43,F,AU,Budget Shopper,0,762.78,0,1,user_c07291,user_c07291@gmail.com,07292yTsKDf
C07292,3/3/2022,36,M,UK,Premium,0,1803.67,1,0,user_c07292,user_c07292@gmail.com,07293NACRbA
C07293,11/2/2022,26,F,BR,Budget Shopper,0,640.73,1,0,user_c07293,user_c07293@gmail.com,07294R4Jonv
C07294,10/30/2022,26,M,IN,Regular,0,876.8,1,1,user_c07294,user_c07294@gmail.com,07295oMhcg9
C07295,4/17/2024,32,F,US,Occasional Visitor,0,675.45,1,0,user_c07295,user_c07295@gmail.com,07296ygkwYX
C07296,2/10/2023,38,F,US,Premium,0,2350.83,1,0,user_c07296,user_c07296@gmail.com,07297KbhzXT
C07297,9/29/2023,34,M,US,Budget Shopper,0,558.18,1,0,user_c07297,user_c07297@gmail.com,07298pKMrUL
C07298,4/28/2020,33,M,IN,VIP,0,2944.08,0,1,user_c07298,user_c07298@gmail.com,07299cWWfmo
C07299,11/11/2022,35,Prefer not to say,CA,Regular,0,950.28,1,1,user_c07299,user_c07299@gmail.com,07300orrnE6
C07300,1/2/2022,34,M,JP,Regular,0,1383,1,0,user_c07300,user_c07300@gmail.com,07301QA1EQZ
C07301,1/9/2023,25,Prefer not to say,FR,Premium,0,3014.73,1,1,user_c07301,user_c07301@gmail.com,07302n9RrIY
C07302,12/30/2022,48,M,FR,VIP,0,4637.09,0,0,user_c07302,user_c07302@gmail.com,07303gsc0KI
C07303,4/13/2024,29,M,US,Regular,0,776.79,0,0,user_c07303,user_c07303@gmail.com,07304ZSqfUd
C07304,5/18/2022,36,F,US,Regular,0,1159.27,0,1,user_c07304,user_c07304@gmail.com,073059e3BFM
C07305,6/28/2022,18,F,JP,Regular,1,1329.22,1,1,user_c07305,user_c07305@gmail.com,07306nceq6I
C07306,9/20/2023,32,M,UK,Budget Shopper,0,522.69,1,1,user_c07306,user_c07306@gmail.com,07307fgzasL
C07307,9/2/2020,21,F,MX,Premium,0,3243.23,1,1,user_c07307,user_c07307@gmail.com,07308PTLQQf
C07308,3/11/2021,23,M,US,Budget Shopper,0,466.28,0,1,user_c07308,user_c07308@gmail.com,07309Xbd2tP
C07309,6/21/2022,64,M,DE,Regular,0,737.56,1,1,user_c07309,user_c07309@gmail.com,0731057k56c
C07310,3/14/2023,37,F,CA,Regular,0,936.43,0,0,user_c07310,user_c07310@gmail.com,07311jHJ14A
C07311,8/6/2022,49,F,US,Budget Shopper,0,500.19,1,1,user_c07311,user_c07311@gmail.com,073122A7hz6
C07312,9/27/2021,45,F,UK,Regular,0,906.55,1,1,user_c07312,user_c07312@gmail.com,07313IcV9e4
C07313,10/25/2022,46,F,BR,Regular,0,957.11,1,1,user_c07313,user_c07313@gmail.com,07314NMcpsj
C07314,4/17/2024,32,F,UK,Regular,0,1364.47,1,0,user_c07314,user_c07314@gmail.com,07315h92Xmq
C07315,12/17/2021,54,M,UK,Budget Shopper,0,398.46,0,1,user_c07315,user_c07315@gmail.com,07316G5V7vt
C07316,5/25/2021,45,Non-binary,FR,VIP,0,3333.61,1,0,user_c07316,user_c07316@gmail.com,07317Jq4jdn
C07317,11/29/2023,35,M,AU,Occasional Visitor,0,961.99,1,0,user_c07317,user_c07317@gmail.com,07318umeBdS
C07318,1/10/2022,38,Non-binary,IN,Regular,0,1277.48,1,1,user_c07318,user_c07318@gmail.com,07319EKQgF1
C07319,4/17/2023,33,F,UK,Regular,0,814.77,1,0,user_c07319,user_c07319@gmail.com,0732087Lgn6
C07320,4/24/2022,35,F,UK,Budget Shopper,0,588.43,1,0,user_c07320,user_c07320@gmail.com,07321IydfuY
C07321,3/5/2023,34,F,UK,Budget Shopper,0,358.67,1,0,user_c07321,user_c07321@gmail.com,07322Eg2S4f
C07322,1/26/2021,39,M,JP,Regular,0,901.03,0,0,user_c07322,user_c07322@gmail.com,07323YFhn4i
C07323,4/24/2022,55,M,BR,VIP,0,3619.48,1,0,user_c07323,user_c07323@gmail.com,07324YTgLRt
C07324,5/14/2020,20,F,DE,Premium,0,2124.96,0,0,user_c07324,user_c07324@gmail.com,07325720bit
C07325,4/27/2022,48,M,US,Regular,0,1255.12,1,0,user_c07325,user_c07325@gmail.com,073265DQ3ak
C07326,12/12/2023,30,M,BR,Occasional Visitor,1,853.97,1,1,user_c07326,user_c07326@gmail.com,073277HJZPf
C07327,6/10/2023,50,F,US,Regular,0,876.23,0,0,user_c07327,user_c07327@gmail.com,07328sfhi1I
C07328,3/25/2022,30,M,US,Budget Shopper,0,523.68,1,1,user_c07328,user_c07328@gmail.com,07329D2Otui
C07329,2/26/2024,39,M,UK,Regular,0,1205.08,1,1,user_c07329,user_c07329@gmail.com,073306F7SeX
C07330,4/28/2024,33,F,DE,Budget Shopper,0,619.43,1,0,user_c07330,user_c07330@gmail.com,073317MnBE2
C07331,3/5/2023,18,M,US,VIP,0,5449.09,1,1,user_c07331,user_c07331@gmail.com,07332GxFys3
C07332,5/20/2022,55,M,US,Regular,0,1302.87,1,1,user_c07332,user_c07332@gmail.com,07333BmMepJ
C07333,2/9/2021,23,M,AU,Premium,0,2438.88,1,1,user_c07333,user_c07333@gmail.com,07334Y9fc6O
C07334,2/13/2023,36,F,DE,Regular,0,875.91,1,0,user_c07334,user_c07334@gmail.com,07335FtNhQy
C07335,11/8/2022,22,Non-binary,US,VIP,0,5202.27,1,1,user_c07335,user_c07335@gmail.com,07336hYKskp
C07336,10/30/2022,18,M,US,Regular,0,1434.29,0,0,user_c07336,user_c07336@gmail.com,07337Pjhws4
C07337,7/31/2023,32,F,FR,Regular,0,1448.65,1,1,user_c07337,user_c07337@gmail.com,07338deTpf6
C07338,1/24/2024,27,M,US,Budget Shopper,0,177.32,1,0,user_c07338,user_c07338@gmail.com,07339vnvdAM
C07339,8/17/2022,20,F,US,VIP,0,5786.16,1,0,user_c07339,user_c07339@gmail.com,07340QB9Qly
C07340,4/16/2022,34,M,MX,Regular,0,964.09,1,1,user_c07340,user_c07340@gmail.com,07341eAJq0w
C07341,11/15/2021,18,F,CA,Budget Shopper,1,550.08,1,0,user_c07341,user_c07341@gmail.com,07342vkulWP
C07342,7/7/2021,36,F,UK,VIP,0,3292.62,1,0,user_c07342,user_c07342@gmail.com,07343FVt5ea
C07343,1/4/2023,33,F,CA,Budget Shopper,0,446.23,1,0,user_c07343,user_c07343@gmail.com,07344iOxsFU
C07344,12/12/2023,18,M,DE,Regular,0,658.86,0,0,user_c07344,user_c07344@gmail.com,07345Ze7TDL
C07345,1/19/2022,28,F,UK,Regular,0,981.02,1,0,user_c07345,user_c07345@gmail.com,07346IMTNrH
C07346,7/25/2021,40,M,DE,Regular,1,1267.08,1,0,user_c07346,user_c07346@gmail.com,07347H66wBy
C07347,2/7/2022,22,F,FR,Regular,0,1222.39,1,0,user_c07347,user_c07347@gmail.com,07348MsGK8M
C07348,1/29/2023,41,F,US,Budget Shopper,0,768.24,0,1,user_c07348,user_c07348@gmail.com,07349odbxgL
C07349,10/24/2021,40,F,UK,Budget Shopper,0,435.62,1,0,user_c07349,user_c07349@gmail.com,07350OSUvBC
C07350,5/26/2022,22,F,US,Budget Shopper,1,390.21,1,1,user_c07350,user_c07350@gmail.com,07351w8Q6zn
C07351,11/24/2021,34,F,AU,Budget Shopper,1,673.24,1,1,user_c07351,user_c07351@gmail.com,07352xxXGs4
C07352,12/22/2024,44,F,AU,Occasional Visitor,0,456.74,0,1,user_c07352,user_c07352@gmail.com,07353j2lCOU
C07353,10/16/2022,24,M,AU,Regular,1,1153.13,1,1,user_c07353,user_c07353@gmail.com,07354fDjyzi
C07354,7/10/2023,32,M,UK,Regular,0,1238.29,0,1,user_c07354,user_c07354@gmail.com,07355WPxzxb
C07355,10/26/2022,48,F,CA,Regular,0,464.69,1,1,user_c07355,user_c07355@gmail.com,07356qy3aEb
C07356,1/14/2020,24,F,FR,Premium,0,1745.82,1,0,user_c07356,user_c07356@gmail.com,07357Qcfs2P
C07357,12/3/2021,40,F,US,Budget Shopper,0,329.34,0,0,user_c07357,user_c07357@gmail.com,073586rh1oa
C07358,12/8/2023,22,F,MX,Budget Shopper,1,604.15,1,0,user_c07358,user_c07358@gmail.com,073590yGP99
C07359,10/14/2021,33,F,US,Premium,0,2014.52,1,0,user_c07359,user_c07359@gmail.com,07360A3lqcY
C07360,6/17/2023,40,M,CA,Regular,0,1028.4,1,0,user_c07360,user_c07360@gmail.com,07361SGCXZg
C07361,8/29/2022,18,M,IN,Premium,1,1431.87,1,1,user_c07361,user_c07361@gmail.com,073624aa9O0
C07362,12/16/2021,28,Non-binary,FR,VIP,0,3987.65,1,1,user_c07362,user_c07362@gmail.com,07363AAIMdR
C07363,10/28/2020,40,M,UK,Premium,0,1925.93,1,0,user_c07363,user_c07363@gmail.com,07364rZWgFi
C07364,11/15/2021,37,M,UK,Budget Shopper,0,472.73,0,1,user_c07364,user_c07364@gmail.com,07365IjaEAk
C07365,7/10/2021,28,F,DE,Budget Shopper,1,461.76,0,1,user_c07365,user_c07365@gmail.com,07366mGUhhw
C07366,1/15/2022,21,M,UK,Budget Shopper,0,683.77,1,0,user_c07366,user_c07366@gmail.com,073673YQkio
C07367,3/12/2022,42,F,CA,Premium,0,2815.01,0,1,user_c07367,user_c07367@gmail.com,07368jJjllJ
C07368,3/30/2023,31,F,AU,VIP,0,2779.48,1,0,user_c07368,user_c07368@gmail.com,07369jsaIrE
C07369,7/15/2021,41,F,US,VIP,0,6271.92,0,0,user_c07369,user_c07369@gmail.com,07370u3jHmw
C07370,2/8/2023,39,Non-binary,DE,Budget Shopper,0,610.01,0,1,user_c07370,user_c07370@gmail.com,07371MLMtca
C07371,1/4/2023,29,F,US,Premium,0,2440.88,1,1,user_c07371,user_c07371@gmail.com,07372rfcUWJ
C07372,5/15/2023,47,F,FR,Regular,0,1371.08,1,0,user_c07372,user_c07372@gmail.com,07373rCMZho
C07373,11/30/2020,27,Prefer not to say,US,Premium,0,3121.53,0,1,user_c07373,user_c07373@gmail.com,07374x4YgTh
C07374,12/25/2021,49,M,UK,Regular,0,966.41,0,1,user_c07374,user_c07374@gmail.com,073757pwQb0
C07375,3/25/2023,50,M,US,Budget Shopper,1,347.53,1,0,user_c07375,user_c07375@gmail.com,0737628Xumu
C07376,1/3/2022,47,F,US,Budget Shopper,1,570.61,1,0,user_c07376,user_c07376@gmail.com,073779X8C7j
C07377,10/23/2023,32,F,DE,Occasional Visitor,0,636.9,0,0,user_c07377,user_c07377@gmail.com,07378kXPHLi
C07378,1/26/2023,65,M,UK,Regular,0,1172.69,1,1,user_c07378,user_c07378@gmail.com,0737970aY7B
C07379,3/23/2023,36,M,UK,Regular,0,814.55,1,0,user_c07379,user_c07379@gmail.com,07380shOS7Q
C07380,11/20/2021,37,M,MX,Regular,0,1367.86,1,0,user_c07380,user_c07380@gmail.com,07381x9FJcM
C07381,3/3/2021,34,M,US,Regular,0,891.16,0,0,user_c07381,user_c07381@gmail.com,07382WDHpbi
C07382,9/7/2022,21,M,US,VIP,0,4736.31,1,1,user_c07382,user_c07382@gmail.com,073837Ib2eb
C07383,5/15/2022,50,Non-binary,CA,Budget Shopper,1,465.6,1,0,user_c07383,user_c07383@gmail.com,073845tgNs6
C07384,3/19/2023,28,F,AU,Budget Shopper,0,322.97,0,0,user_c07384,user_c07384@gmail.com,073853T8vpt
C07385,8/8/2020,46,F,US,Premium,0,3047.71,1,1,user_c07385,user_c07385@gmail.com,07386eNv3Wi
C07386,2/6/2022,48,F,US,Regular,0,1453.41,1,1,user_c07386,user_c07386@gmail.com,07387YWGW6g
C07387,2/13/2023,42,M,IN,Budget Shopper,0,482.07,0,0,user_c07387,user_c07387@gmail.com,073887PqsEJ
C07388,6/8/2021,26,F,CA,Budget Shopper,0,405.06,1,1,user_c07388,user_c07388@gmail.com,07389AZDsU4
C07389,2/9/2022,30,F,IN,Budget Shopper,0,470.75,1,1,user_c07389,user_c07389@gmail.com,07390OiJclf
C07390,7/7/2023,18,F,US,Budget Shopper,1,436.75,0,0,user_c07390,user_c07390@gmail.com,07391PGRJ7N
C07391,9/12/2023,33,M,US,Budget Shopper,0,497.16,1,1,user_c07391,user_c07391@gmail.com,07392obyoWw
C07392,3/27/2022,44,Non-binary,CA,Budget Shopper,0,461.04,1,1,user_c07392,user_c07392@gmail.com,07393F6JPT9
C07393,5/26/2020,32,F,US,Premium,0,1855.68,0,0,user_c07393,user_c07393@gmail.com,07394bRoDJL
C07394,2/3/2020,27,M,UK,VIP,0,6414.26,1,0,user_c07394,user_c07394@gmail.com,07395XhQjgo
C07395,12/10/2021,31,Non-binary,US,VIP,0,4732.38,0,0,user_c07395,user_c07395@gmail.com,073960QNU5T
C07396,6/5/2023,49,M,UK,Regular,1,1631.2,0,1,user_c07396,user_c07396@gmail.com,07397Cq765p
C07397,1/28/2023,34,Non-binary,BR,Regular,0,1128.67,0,1,user_c07397,user_c07397@gmail.com,073980UzMKa
C07398,1/21/2024,57,F,JP,Occasional Visitor,1,719.04,0,1,user_c07398,user_c07398@gmail.com,07399u0vJu9
C07399,1/29/2020,28,M,US,Premium,0,2230.72,1,1,user_c07399,user_c07399@gmail.com,07400w6FYxL
C07400,10/16/2021,37,M,US,Regular,0,999.01,1,0,user_c07400,user_c07400@gmail.com,07401KtSXbI
C07401,2/15/2021,29,F,BR,Budget Shopper,0,486.73,0,1,user_c07401,user_c07401@gmail.com,07402WrlK5V
C07402,8/13/2022,59,F,CA,Regular,1,1161.6,0,1,user_c07402,user_c07402@gmail.com,07403a1AM9B
C07403,1/29/2022,37,F,CA,Regular,0,791.46,1,1,user_c07403,user_c07403@gmail.com,07404KOdStw
C07404,4/1/2021,60,M,AU,Regular,0,819.13,1,0,user_c07404,user_c07404@gmail.com,074055jHMZI
C07405,2/17/2023,29,F,US,Budget Shopper,0,597.52,1,1,user_c07405,user_c07405@gmail.com,07406BayeUd
C07406,1/1/2024,53,F,UK,Occasional Visitor,0,902.53,0,0,user_c07406,user_c07406@gmail.com,07407yvADpo
C07407,5/13/2024,36,M,IN,Regular,0,666.86,1,0,user_c07407,user_c07407@gmail.com,07408CWrxC5
C07408,6/17/2022,45,M,UK,Regular,0,1243.71,1,0,user_c07408,user_c07408@gmail.com,07409cfzujC
C07409,4/26/2021,20,F,FR,Budget Shopper,0,605.05,1,0,user_c07409,user_c07409@gmail.com,07410Af7oAQ
C07410,6/18/2022,39,F,BR,Premium,0,2551.46,1,1,user_c07410,user_c07410@gmail.com,07411JetL5J
C07411,6/16/2022,22,M,US,Premium,0,1407.55,0,0,user_c07411,user_c07411@gmail.com,07412diwoOb
C07412,3/31/2024,38,F,BR,Budget Shopper,0,332.86,1,1,user_c07412,user_c07412@gmail.com,07413GrmEUz
C07413,6/3/2023,18,F,US,Regular,0,1087.07,0,0,user_c07413,user_c07413@gmail.com,07414NNkON2
C07414,4/6/2021,33,M,BR,Premium,0,3529.41,1,0,user_c07414,user_c07414@gmail.com,07415zsrtDX
C07415,5/4/2022,48,M,US,Premium,0,2076.97,1,0,user_c07415,user_c07415@gmail.com,074161F36lu
C07416,10/16/2023,41,M,US,Budget Shopper,0,575.68,0,0,user_c07416,user_c07416@gmail.com,07417Z4ZaIs
C07417,10/20/2021,20,M,FR,VIP,0,4195.03,1,1,user_c07417,user_c07417@gmail.com,07418RlpVj5
C07418,10/12/2023,18,M,BR,Regular,0,1567.48,1,0,user_c07418,user_c07418@gmail.com,07419qlntGa
C07419,5/18/2024,40,F,AU,Budget Shopper,0,505.18,1,0,user_c07419,user_c07419@gmail.com,07420XcrfDT
C07420,8/22/2023,53,M,FR,Budget Shopper,0,348.42,1,1,user_c07420,user_c07420@gmail.com,07421ithUvv
C07421,10/3/2022,23,F,MX,Budget Shopper,0,398.06,0,1,user_c07421,user_c07421@gmail.com,07422p83zMg
C07422,9/21/2022,60,Prefer not to say,CA,Budget Shopper,0,387.96,1,1,user_c07422,user_c07422@gmail.com,07423uIvuDs
C07423,12/6/2023,34,M,BR,Regular,0,1131.99,0,1,user_c07423,user_c07423@gmail.com,0742429L7by
C07424,1/18/2023,18,M,US,Premium,0,1982.21,1,1,user_c07424,user_c07424@gmail.com,07425l1FKZy
C07425,12/1/2021,18,M,US,Budget Shopper,1,438.1,1,1,user_c07425,user_c07425@gmail.com,07426akrkxC
C07426,6/6/2023,44,F,US,Occasional Visitor,0,1189.26,0,0,user_c07426,user_c07426@gmail.com,07427dpWnoQ
C07427,10/26/2023,36,F,JP,Budget Shopper,0,426.7,1,1,user_c07427,user_c07427@gmail.com,07428jNYvRM
C07428,10/29/2021,52,F,US,Regular,0,1148.53,1,0,user_c07428,user_c07428@gmail.com,07429swl7o2
C07429,6/25/2023,20,F,US,VIP,0,4658.79,1,0,user_c07429,user_c07429@gmail.com,07430fuOI6Z
C07430,2/16/2020,36,F,US,Premium,0,2370.48,1,1,user_c07430,user_c07430@gmail.com,07431iHyocr
C07431,3/7/2024,35,F,US,Regular,1,1283.38,1,1,user_c07431,user_c07431@gmail.com,07432b61iMB
C07432,5/15/2022,33,F,CA,Premium,0,1081.08,0,1,user_c07432,user_c07432@gmail.com,07433zl54SN
C07433,1/23/2022,30,Non-binary,US,Budget Shopper,0,518.79,0,1,user_c07433,user_c07433@gmail.com,07434MfCkgF
C07434,2/14/2021,30,F,BR,Budget Shopper,0,452.98,0,1,user_c07434,user_c07434@gmail.com,07435s8kMi1
C07435,12/16/2023,37,M,BR,Regular,0,1148.27,1,0,user_c07435,user_c07435@gmail.com,07436ibtfAD
C07436,6/2/2021,38,F,DE,Budget Shopper,1,474.58,0,1,user_c07436,user_c07436@gmail.com,07437I7Xl5h
C07437,5/2/2021,38,F,US,Regular,0,1046.54,1,0,user_c07437,user_c07437@gmail.com,07438wRpLl5
C07438,10/6/2023,49,F,BR,Budget Shopper,0,536.94,1,1,user_c07438,user_c07438@gmail.com,07439zyMnE2
C07439,5/14/2022,20,F,UK,VIP,0,4312.26,1,1,user_c07439,user_c07439@gmail.com,074401azoi0
C07440,6/11/2020,18,M,US,VIP,0,7458.86,1,1,user_c07440,user_c07440@gmail.com,07441wWcnh1
C07441,3/12/2021,47,F,US,Premium,0,1822.75,0,1,user_c07441,user_c07441@gmail.com,07442oLkGct
C07442,4/30/2022,23,F,US,Premium,0,3263.49,1,1,user_c07442,user_c07442@gmail.com,07443IX80wa
C07443,4/21/2023,30,F,CA,Budget Shopper,0,344.84,0,0,user_c07443,user_c07443@gmail.com,07444ljcAgQ
C07444,4/8/2022,27,M,UK,Budget Shopper,0,467.05,1,1,user_c07444,user_c07444@gmail.com,07445LdgKpP
C07445,6/10/2021,27,M,AU,Premium,0,2586.46,1,0,user_c07445,user_c07445@gmail.com,07446pnxNoF
C07446,4/12/2021,18,M,DE,Regular,0,843.48,0,0,user_c07446,user_c07446@gmail.com,07447MFfMda
C07447,1/12/2021,28,M,US,Regular,1,824.51,0,0,user_c07447,user_c07447@gmail.com,07448dPblTL
C07448,5/19/2024,42,F,UK,Regular,0,1022.76,1,0,user_c07448,user_c07448@gmail.com,07449PvBgyj
C07449,10/23/2021,34,M,FR,Regular,0,1346.34,1,1,user_c07449,user_c07449@gmail.com,07450l1vyTT
C07450,3/28/2024,41,F,US,Budget Shopper,0,510.25,1,0,user_c07450,user_c07450@gmail.com,07451RrSFeG
C07451,2/24/2021,29,F,US,Regular,0,1621.06,1,0,user_c07451,user_c07451@gmail.com,07452VxwMta
C07452,6/16/2024,45,F,FR,Regular,1,1255.28,1,1,user_c07452,user_c07452@gmail.com,07453UCLNZ5
C07453,6/30/2022,28,F,UK,Regular,0,974.24,1,0,user_c07453,user_c07453@gmail.com,07454joasYX
C07454,9/9/2024,18,F,US,Occasional Visitor,0,261.18,1,0,user_c07454,user_c07454@gmail.com,07455wUZniV
C07455,12/8/2023,38,M,UK,Regular,0,673.52,1,1,user_c07455,user_c07455@gmail.com,07456of9yPO
C07456,3/25/2021,44,M,CA,Premium,0,2240.78,0,1,user_c07456,user_c07456@gmail.com,07457DD6YIX
C07457,7/30/2022,28,F,US,Premium,0,1461.04,1,0,user_c07457,user_c07457@gmail.com,07458esvysC
C07458,3/3/2022,49,M,AU,Budget Shopper,0,475.92,1,0,user_c07458,user_c07458@gmail.com,07459Us1pCa
C07459,10/3/2022,24,M,UK,Premium,0,2533.99,1,1,user_c07459,user_c07459@gmail.com,07460YVhNs8
C07460,5/8/2024,43,Non-binary,US,Regular,0,1019.52,0,1,user_c07460,user_c07460@gmail.com,07461WwmRNS
C07461,10/27/2023,55,F,IN,Regular,0,1025.39,1,1,user_c07461,user_c07461@gmail.com,074626g6fQC
C07462,7/18/2023,35,M,CA,Budget Shopper,1,744.7,1,1,user_c07462,user_c07462@gmail.com,07463FBATBv
C07463,4/19/2021,32,F,JP,VIP,0,5082.19,0,0,user_c07463,user_c07463@gmail.com,07464dwlQEP
C07464,8/2/2023,33,M,US,Occasional Visitor,0,772.45,1,1,user_c07464,user_c07464@gmail.com,074655WAeib
C07465,10/8/2022,54,M,UK,Budget Shopper,0,375.71,1,1,user_c07465,user_c07465@gmail.com,07466YKkJf0
C07466,6/15/2021,39,M,DE,Budget Shopper,0,499.59,0,1,user_c07466,user_c07466@gmail.com,07467SPuEJd
C07467,10/11/2022,60,M,BR,Budget Shopper,0,440.19,1,0,user_c07467,user_c07467@gmail.com,07468AQeZUN
C07468,1/13/2023,38,M,AU,Premium,0,3481.03,1,0,user_c07468,user_c07468@gmail.com,07469djipeR
C07469,5/25/2021,27,F,DE,Regular,0,1256.58,1,0,user_c07469,user_c07469@gmail.com,07470hzEOJR
C07470,2/3/2023,27,M,AU,Budget Shopper,0,677.55,0,0,user_c07470,user_c07470@gmail.com,074717CbyO0
C07471,2/29/2020,35,M,US,Premium,0,2525.08,1,0,user_c07471,user_c07471@gmail.com,07472EOBnvp
C07472,7/8/2023,18,M,FR,Regular,0,1442.61,1,1,user_c07472,user_c07472@gmail.com,07473ijmRFh
C07473,1/1/2021,29,M,CA,Regular,0,824.81,1,1,user_c07473,user_c07473@gmail.com,07474IwLje3
C07474,2/19/2023,29,F,US,Regular,1,1168.64,0,0,user_c07474,user_c07474@gmail.com,07475iy0OHU
C07475,10/10/2022,37,M,US,Regular,0,860.96,1,1,user_c07475,user_c07475@gmail.com,07476sPGxAo
C07476,8/10/2023,58,F,US,Regular,0,979.1,1,0,user_c07476,user_c07476@gmail.com,074776Fffs2
C07477,4/26/2022,35,F,US,Budget Shopper,0,505.2,1,0,user_c07477,user_c07477@gmail.com,07478jMtmbc
C07478,6/1/2021,18,M,US,Regular,0,836.78,1,0,user_c07478,user_c07478@gmail.com,07479b8VpD1
C07479,5/8/2021,24,F,US,VIP,0,3172.31,1,1,user_c07479,user_c07479@gmail.com,07480vX6pKW
C07480,8/30/2023,38,F,DE,Regular,0,1370.51,1,1,user_c07480,user_c07480@gmail.com,07481IK6Sj3
C07481,5/1/2023,36,F,UK,VIP,0,2899.25,1,0,user_c07481,user_c07481@gmail.com,07482pSSenj
C07482,9/23/2021,54,M,US,Regular,1,1564.77,1,1,user_c07482,user_c07482@gmail.com,07483qBwMQO
C07483,3/24/2021,46,M,DE,Premium,0,1910.6,1,0,user_c07483,user_c07483@gmail.com,07484G2yyNn
C07484,1/24/2024,46,F,US,Budget Shopper,0,570.81,0,0,user_c07484,user_c07484@gmail.com,07485iEW9IT
C07485,2/3/2021,32,Prefer not to say,UK,Premium,0,2775.04,1,1,user_c07485,user_c07485@gmail.com,07486qgFQJm
C07486,11/9/2021,48,M,BR,Budget Shopper,0,361.8,1,1,user_c07486,user_c07486@gmail.com,07487ZRFAvK
C07487,11/28/2023,24,F,AU,Budget Shopper,0,557.51,1,1,user_c07487,user_c07487@gmail.com,07488e4v5n6
C07488,9/20/2022,46,M,CA,Budget Shopper,0,521.46,1,0,user_c07488,user_c07488@gmail.com,07489HicggX
C07489,1/15/2023,31,Non-binary,CA,Budget Shopper,0,578.91,1,0,user_c07489,user_c07489@gmail.com,07490rQ3b0y
C07490,9/13/2021,18,M,US,VIP,0,6511.97,0,0,user_c07490,user_c07490@gmail.com,07491ZwkSBz
C07491,5/15/2024,42,F,UK,Occasional Visitor,0,962.74,0,0,user_c07491,user_c07491@gmail.com,07492slBC3Y
C07492,12/9/2020,51,F,US,Premium,0,1878.98,1,1,user_c07492,user_c07492@gmail.com,074934o34xe
C07493,7/23/2023,30,F,UK,Budget Shopper,0,483,1,0,user_c07493,user_c07493@gmail.com,07494ZjFlru
C07494,4/6/2021,53,F,JP,VIP,0,3969.97,1,1,user_c07494,user_c07494@gmail.com,074958wo9Z6
